nr;unternehmen;industriezweig;industriezweigSpeer;existiertHeute;standortNr;adresse;ort;stadtteil;adresseHeute;laenge;breite;verortung;verortungHinweis;speerSeite;datum;datumVon;datumBis;zwangsarbeiterart;gesamt;maennlich;weiblich
208;Imo-Großdruckerei Carl H. Vollmer;Druckwesen;Druckerei;nein;1;Kleiner Werth 46;Barmen;Barmen;;7.2049792;51.2731033;strassengenau;;530;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
209;Ingenia [Ludwig Böddecker & A. Neiman];Metallindustrie;Schloß- und Metallwarenfabrik;nein;1;Wiescherstraße 11-13;Wichlinghausen;Oberbarmen;;7.2226794;51.2870518;hausgenau;;530;;;1945-05-08;Ostarbeiter;;;
210;Gebr. Itter;Metallindustrie;Werkzeugfabrik;nein;1;Theishahner Straße 45 a;Küllenhahn;Küllenhahn;;7.1484554;51.2260722;strassengenau;;530;27.4.1943;1943-04-27;1945-05-08;Ostarbeiter;5;5;0
211;Gebr. Jacobi GmbH;Gärtnerei;Gartenbau;nein;1;Nietzschestr. 25;Vohwinkel;Vohwinkel;;7.080719;51.2357505;hausgenau;;531;27.4.1943;1943-04-27;1945-05-08;Niederländer;;;
211;Gebr. Jacobi GmbH;Gärtnerei;Gartenbau;nein;1;Nietzschestr. 25;Vohwinkel;Vohwinkel;;7.080719;51.2357505;hausgenau;;531;;;1945-05-08;Kriegsgefangene;;;
211;Gebr. Jacobi GmbH;Gärtnerei;Gartenbau;nein;1;Nietzschestr. 25;Vohwinkel;Vohwinkel;;7.080719;51.2357505;hausgenau;;531;;;1945-05-08;Ostarbeiter;;;
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;8.5.1942;1942-05-08;1942-08-13;Ostarbeiter;100;60;40
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;108;56;52
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;243;111;132
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;27.4.1943;1943-04-27;1944-01-31;Ostarbeiter;131;91;40
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;27.4.1943;1943-04-27;1945-05-08;Niederländer;;;
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;27.4.1943;1943-04-27;1945-05-08;Italiener;;;
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;31.1.1944;1944-01-31;1944-06-30;Deutsche;819;630;189
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;31.1.1944;1944-01-31;1944-06-30;Westarbeiter;441;439;2
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;31.1.1944;1944-01-31;1944-03-11;Ostarbeiter;321;88;233
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;31.1.1944;1944-01-31;1944-06-30;russische Kriegsgefangene;44;;
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;31.1.1944;1944-01-31;1944-06-30;sonstige Kriegsgefangene;417;;
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;11.3.1944;1944-03-11;1944-06-30;Ostarbeiter;448;147;301
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;15.4.1944;1944-04-15;1945-05-08;kriegsgefangene Italiener;;;
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;30.6.1944;1944-06-30;1944-12-31;Deutsche;881;689;192
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;30.6.1944;1944-06-30;1944-12-31;Westarbeiter;361;356;5
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;30.6.1944;1944-06-30;1944-12-31;Ostarbeiter;390;154;236
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;30.6.1944;1944-06-30;1944-12-31;russische Kriegsgefangene;41;;
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;30.6.1944;1944-06-30;1944-12-31;sonstige Kriegsgefangene;409;;
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;31.12.1944;1944-12-31;1945-05-08;Deutsche;881;657;224
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;31.12.1944;1944-12-31;1945-05-08;Westarbeiter;691;674;17
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;31.12.1944;1944-12-31;1945-05-08;Ostarbeiter;384;152;232
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;31.12.1944;1944-12-31;1945-05-08;russische Kriegsgefangene;69;;
212;G. & J. Jaeger GmbH;Maschinenbau;Maschinenfabrik, Kugellager;unbekannt;1;Mettmanner Str. 79-99;Elberfeld;Elberfeld-West;;7.092692;51.252105;strassengenau;Nur straßengenau — über die Mitte der Nummern 79, 89 verortet (2 von 11 aus dem Bereich 79–99);531;31.12.1944;1944-12-31;1945-05-08;sonstige Kriegsgefangene;58;;
213;Theodor Janning;Gärtnerei;Gärtnerei;nein;1;Kohlstraße 92;Elberfeld;Uellendahl-Katernberg;;7.1473703;51.2784534;hausgenau;;531;;;1945-05-08;Russen;;;
214;Leo Janssen;Lebensmittelindustrie;Großschlachterei;nein;1;Viehhofstraße 112;Elberfeld;Elberfeld-West;;7.1389533;51.248242;strassengenau;;531;;;1945-05-08;Westarbeiter;;;
215;Gebr. Jeude;Metallindustrie;Werkzeugfabrik;unbekannt;1;Küllenhahner Str. 27;Küllenhahn;Küllenhahn;;7.1467616;51.229407;strassengenau;;531;;;1945-05-08;Ostarbeiter;;;
216;Wilhelm Jöcker;Metallindustrie;Kleineisenwarenfabrik;unbekannt;1;Kemmanstr. 70;Cronenberg;Cronenberg;;7.1379259;51.2045676;hausgenau;;531;;;1945-05-08;Ostarbeiter;;;
217;Fritz Joel;Handel / Dienstleistungen;Kohlengroßhandel;nein;1;Loher Str. 8;Barmen;Barmen;;7.1826112;51.2653723;hausgenau;;531;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
218;C. + P. Joest;Bauunternehmen;Stahlbau;nein;1;Winchenbachstr. 88;Barmen;Barmen;;7.191972;51.2870716;hausgenau;;531;38.11.1942;1942-11-38;1945-05-08;Deutsche;43;41;2
219;August Jung Söhne;Druckwesen;Druckerei;nein;1;Rauer Werth 7a;Barmen;Oberbarmen;;7.2077662;51.2740823;strassengenau;;531;27.4.1943;1943-04-27;1945-05-08;Niederländer;;;
220;P. Hermann Jung;Metallindustrie;Maurerkellenfabrik;ja;1;Küllenhahner Str. 29;Küllenhahn;Küllenhahn;;7.1480447;51.2289595;hausgenau;;531;27.4.1943;1943-04-27;1945-05-08;Ostarbeiter;5;5;0
221;Werner Jungmann;Handel / Dienstleistungen;DKW-Autohandel;ja;1;Heckinghauser Str. 102-106;Barmen;Heckinghausen;;7.2162181;51.2708053;hausgenau;;532;27.4.1943;1943-04-27;1945-05-08;Belgier;;;
221;Werner Jungmann;Handel / Dienstleistungen;DKW-Autohandel;ja;1;Heckinghauser Str. 102-106;Barmen;Heckinghausen;;7.2162181;51.2708053;hausgenau;;532;27.4.1943;1943-04-27;1945-05-08;Westarbeiter;;;
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;70;53;17
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;27.4.1943;1943-04-27;1944-01-31;Ostarbeiter;60;43;17
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;31.1.1944;1944-01-31;1944-06-30;Deutsche;473;163;310
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;31.1.1944;1944-01-31;1944-06-30;Westarbeiter;30;10;20
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;31.1.1944;1944-01-31;1944-03-11;Ostarbeiter;73;47;26
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;31.1.1944;1944-01-31;1944-06-30;nicht-russische Kriegsgefangene;5;;
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;11.3.1944;1944-03-11;1944-06-30;Ostarbeiter;68;43;25
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;30.6.1944;1944-06-30;1944-12-01;Deutsche;488;167;321
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;30.6.1944;1944-06-30;1944-12-01;Westarbeiter;27;7;20
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;30.6.1944;1944-06-30;1944-07-05;Ostarbeiter;73;46;27
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;30.6.1944;1944-06-30;1944-12-01;nicht-russische Kriegsgefangene;5;;
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;05.07.1944;1944-07-05;1944-12-01;Ostarbeiter;;;
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;1.12.1944;1944-12-01;1945-05-08;Deutsche;536;161;375
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;1.12.1944;1944-12-01;1945-05-08;Westarbeiter;34;13;21
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;1.12.1944;1944-12-01;1945-05-08;Ostarbeiter;67;43;24
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;1.12.1944;1944-12-01;1945-05-08;nicht-russische Kriegsgefangene;5;;
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;;;1945-05-08;Franzosen;15;;
222;Kabel- und Drahtwerk AG (an anderer Stelle: Kabel- und Gummiwerk AG);Elektrotechnik;;unbekannt;1;Vohwinkeler Str. 71-83;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;;;1945-05-08;Belgier;4;;
223;Wwe, Peter Kampermann;Textilindustrie;Wäscherei;nein;1;In der Ossenbeck 3;Elberfeld;Elberfeld;;7.1327749;51.2410279;hausgenau;;532;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
223;Wwe, Peter Kampermann;Textilindustrie;Wäscherei;nein;1;In der Ossenbeck 3;Elberfeld;Elberfeld;;7.1327749;51.2410279;hausgenau;;532;;;1945-05-08;Ostarbeiter;;;
223;Wwe, Peter Kampermann;Textilindustrie;Wäscherei;nein;1;In der Ossenbeck 3;Elberfeld;Elberfeld;;7.1327749;51.2410279;hausgenau;;532;;;1945-05-08;Westarbeiter;;;
224;Käseberg & Co. KG;Maschinenbau;Wuppertaler Bandwebstuhlfabrik;nein;1;Linderhauser Str. 42 a;Barmen;Oberbarmen;;7.239126;51.292188;strassengenau;Nur straßengenau — über die Nachbarnummer 42 verortet, „42 a“ ist heute nicht mehr vergeben;532;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;6;0;6
224;Käseberg & Co. KG;Maschinenbau;Wuppertaler Bandwebstuhlfabrik;nein;1;Linderhauser Str. 42 a;Barmen;Oberbarmen;;7.239126;51.292188;strassengenau;Nur straßengenau — über die Nachbarnummer 42 verortet, „42 a“ ist heute nicht mehr vergeben;532;27.4.1943;1943-04-27;1944-03-11;Ostarbeiter;6;0;6
224;Käseberg & Co. KG;Maschinenbau;Wuppertaler Bandwebstuhlfabrik;nein;1;Linderhauser Str. 42 a;Barmen;Oberbarmen;;7.239126;51.292188;strassengenau;Nur straßengenau — über die Nachbarnummer 42 verortet, „42 a“ ist heute nicht mehr vergeben;532;11.3.1944;1944-03-11;1945-05-08;Ostarbeiter;10;0;10
225;Fritz Karthaus;Textilindustrie;Reinigungsanstalt [Färberei?];nein;1;Loher Str. 29 a;Barmen;Barmen;;7.1813192;51.2666806;strassengenau;;532;5.7.1944;1944-07-05;1945-05-08;Ostarbeiter;;;
226;J. C. E.Kaufmann;Metallindustrie;Metallwarenwerke (Markenname: HERKULES );nein;1;Vohwinkeler Str. 161;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;30;0;30
226;J. C. E.Kaufmann;Metallindustrie;Metallwarenwerke (Markenname: HERKULES );nein;1;Vohwinkeler Str. 161;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;27;0;27
226;J. C. E.Kaufmann;Metallindustrie;Metallwarenwerke (Markenname: HERKULES );nein;1;Vohwinkeler Str. 161;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;27.4.1943;1943-04-27;1944-01-31;Ostarbeiter;63;10;53
226;J. C. E.Kaufmann;Metallindustrie;Metallwarenwerke (Markenname: HERKULES );nein;1;Vohwinkeler Str. 161;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
226;J. C. E.Kaufmann;Metallindustrie;Metallwarenwerke (Markenname: HERKULES );nein;1;Vohwinkeler Str. 161;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;27.4.1943;1943-04-27;1945-05-08;Niederländer;;;
226;J. C. E.Kaufmann;Metallindustrie;Metallwarenwerke (Markenname: HERKULES );nein;1;Vohwinkeler Str. 161;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;31.1.1944;1944-01-31;1944-06-30;Deutsche;74;60;14
226;J. C. E.Kaufmann;Metallindustrie;Metallwarenwerke (Markenname: HERKULES );nein;1;Vohwinkeler Str. 161;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;31.1.1944;1944-01-31;1945-05-08;Westarbeiter;2;2;
226;J. C. E.Kaufmann;Metallindustrie;Metallwarenwerke (Markenname: HERKULES );nein;1;Vohwinkeler Str. 161;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;31.1.1944;1944-01-31;1944-03-11;Ostarbeiter;56;7;49
226;J. C. E.Kaufmann;Metallindustrie;Metallwarenwerke (Markenname: HERKULES );nein;1;Vohwinkeler Str. 161;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;31.1.1944;1944-01-31;1944-06-30;nicht-russische Kriegsgefangene;21;;
226;J. C. E.Kaufmann;Metallindustrie;Metallwarenwerke (Markenname: HERKULES );nein;1;Vohwinkeler Str. 161;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;11.3.1944;1944-03-11;1944-06-30;Ostarbeiter;58;7;51
226;J. C. E.Kaufmann;Metallindustrie;Metallwarenwerke (Markenname: HERKULES );nein;1;Vohwinkeler Str. 161;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;30.6.1944;1944-06-30;1944-11-30;Deutsche;58;47;11
226;J. C. E.Kaufmann;Metallindustrie;Metallwarenwerke (Markenname: HERKULES );nein;1;Vohwinkeler Str. 161;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;30.6.1944;1944-06-30;1944-11-30;Ostarbeiter;13;1;12
226;J. C. E.Kaufmann;Metallindustrie;Metallwarenwerke (Markenname: HERKULES );nein;1;Vohwinkeler Str. 161;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;30.6.1944;1944-06-30;1944-11-30;nicht-russische Kriegsgefangene;20;;
226;J. C. E.Kaufmann;Metallindustrie;Metallwarenwerke (Markenname: HERKULES );nein;1;Vohwinkeler Str. 161;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;30.11.1944;1944-11-30;1945-05-08;Deutsche;77;41;36
226;J. C. E.Kaufmann;Metallindustrie;Metallwarenwerke (Markenname: HERKULES );nein;1;Vohwinkeler Str. 161;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;30.11.1944;1944-11-30;1945-05-08;Ostarbeiter;15;1;14
226;J. C. E.Kaufmann;Metallindustrie;Metallwarenwerke (Markenname: HERKULES );nein;1;Vohwinkeler Str. 161;Vohwinkel;Vohwinkel;;7.0439975;51.2165487;strassengenau;;532;30.11.1944;1944-11-30;1945-05-08;nicht-russische Kriegsgefangene;23;;
228;Gebr. Kehrenberg;Textilindustrie;Gurt- und Gummibandweberei;unbekannt;1;Eintrachtstraße 29-31;Barmen;Oberbarmen;;7.2037881;51.2764845;hausgenau;;532;30.11.1942;1942-11-30;1945-05-08;Deutsche;33;23;20
228;Gebr. Kehrenberg;Textilindustrie;Gurt- und Gummibandweberei;unbekannt;1;Eintrachtstraße 29-31;Barmen;Oberbarmen;;7.2037881;51.2764845;hausgenau;;532;30.11.1942;1942-11-30;1945-05-08;Westarbeiter;1;;1
229;Wilhelm Keil;Metallindustrie;Fräskettenwerkzeugfabrik;unbekannt;1;Hastener Str. 14;Cronenberg;Cronenberg;;7.1473437;51.2137006;hausgenau;;532;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;5;5;0
229;Wilhelm Keil;Metallindustrie;Fräskettenwerkzeugfabrik;unbekannt;1;Hastener Str. 14;Cronenberg;Cronenberg;;7.1473437;51.2137006;hausgenau;;532;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;5;5;0
229;Wilhelm Keil;Metallindustrie;Fräskettenwerkzeugfabrik;unbekannt;1;Hastener Str. 14;Cronenberg;Cronenberg;;7.1473437;51.2137006;hausgenau;;532;27.4.1943;1943-04-27;1943-09-30;Ostarbeiter;5;5;0
229;Wilhelm Keil;Metallindustrie;Fräskettenwerkzeugfabrik;unbekannt;1;Hastener Str. 14;Cronenberg;Cronenberg;;7.1473437;51.2137006;hausgenau;;532;30.9.1943;1943-09-30;1945-05-08;Deutsche;18;12;6
229;Wilhelm Keil;Metallindustrie;Fräskettenwerkzeugfabrik;unbekannt;1;Hastener Str. 14;Cronenberg;Cronenberg;;7.1473437;51.2137006;hausgenau;;532;30.9.1943;1943-09-30;1945-05-08;Ostarbeiter;5;;
230;Ewald Kellermann;Textilindustrie;Gardina-Band-Kordel Werk;ja;1;Ritterstr. 68-70;Barmen;Barmen;;7.1705634;51.2577168;hausgenau;;533;27.4.1943;1943-04-27;1945-05-08;Polen;;;
230;Ewald Kellermann;Textilindustrie;Gardina-Band-Kordel Werk;ja;1;Ritterstr. 68-70;Barmen;Barmen;;7.1705634;51.2577168;hausgenau;;533;;;1945-05-08;Ostarbeiter;;;
230;Ewald Kellermann;Textilindustrie;Gardina-Band-Kordel Werk;ja;1;Ritterstr. 68-70;Barmen;Barmen;;7.1705634;51.2577168;hausgenau;;533;;;1945-05-08;Westarbeiter;;;
231;Peter Kikuth;Lebensmittelindustrie;KUKI Pfefferminztablettenfabrik (auch Kaffeerösterei);nein;1;Gosenburg 47;Barmen;Heckinghausen;;7.2263592;51.2684984;strassengenau;;533;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;1;1;0
231;Peter Kikuth;Lebensmittelindustrie;KUKI Pfefferminztablettenfabrik (auch Kaffeerösterei);nein;1;Gosenburg 47;Barmen;Heckinghausen;;7.2263592;51.2684984;strassengenau;;533;27.4.1943;1943-04-27;1945-05-08;Ostarbeiter;1;1;0
232;Gustav Kipper sen.;Metallindustrie;Schraubenfabrik;nein;1;Buscherhofer Straße 1;Cronenberg;Cronenberg;;7.131706;51.2016664;hausgenau;;533;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;8;8;0
